text,ground truth,CER,posterior probability,mean sequence probability,min sequence probability,mean sequence entropy,mean sequence probablity with latex check,probability variance,low confidence ratio,combined score
"\sum_{x} \cosaxsinbx_{x_{y}}=\frac{1}{x_{y}}\sumsin(a+b)x_{y}-\frac{1}{x}\sum_{x} \sin(a-b)x_{x_{s}},","\sum_\nu \cosax_\nu \sinbx_\nu=\frac{1}{2}\sum_\nu \sin(a+b)x_\nu-\frac{1}{2}\sum_\nu \sin(a-b)x_\nu,",0.5151515151515151,0.8915163278579712,0.909847617149353,0.2621699273586273,0.3105240888251263,0.909847617149353,0.023835962638258934,0.02380952425301075,0.23496750647908854
p=\pm\frac{b^2}{a},p=\pm\frac{b^2}{a},0.0,0.9582520723342896,0.9642756581306458,0.6314632892608643,0.13286313399339633,0.9642756581306458,0.009890994057059288,0.0,0.33256500965489977
\phi(v)\phi\prime\prime\prime(v)-\psi(v)\phi\prime\prime\prime(v)=0,\phi(v)\psi\prime\prime(v)-\psi(v)\phi\prime\prime(v)=0,0.13043478260869565,0.9193360805511475,0.9308186173439026,0.5290161967277527,0.2039804099003464,0.9308186173439026,0.01785839907824993,0.0,0.29073528297742246
\int_{0}^{r}\phi(r)dr=\frac{r}{\pi}\int_{0}^{\frac{r}{r}}\psi(r \sin\phi) \sin \sb\beta,\int_0^r\phi(r)dr=\frac{r}{\pi}\int_0^{\frac{\pi}{2}}\psi(r \sin\phi) \sin\thetad\theta,0.25,0.8600612282752991,0.8901997804641724,0.33953937888145447,0.4592450429637085,0.8901997804641724,0.03758316859602928,0.10526315867900848,0.1513292632643839
"ds^{2}=\frac{k^4}{4}\frac{1+f_{1}^{2}}{f_{1}^{4}}(dx^{2}+f_{1}^{2}d\beta^{2}),",ds^2=\frac{k^4}{4}\frac{1+f_1^2}{f_1^4}(d\alpha^2+f_1^2d\beta^2),0.425531914893617,0.9580281376838684,0.9661968350410461,0.35519900918006897,0.06500661710693761,0.9661968350410461,0.010524040088057518,0.014705882407724857,0.3575349106920985
\frac{l_{b}}{d}=7200Pe^{-0.6},\frac{l_v}{d}=7200Pe^{-0.6},0.13043478260869565,0.9612367153167725,0.9650529026985168,0.638195276260376,0.1325161924227359,0.9650529026985168,0.006284799892455339,0.0,0.3330146841103124
"kb=k\primeb\prime,ka=k\primea\prime","kb=k\primeb\prime,ka=k\primea\prime",0.0,0.9604328274726868,0.9692127108573914,0.5325170159339905,0.07119147514814175,0.9692127108573914,0.012683155946433544,0.0,0.3592084942836999
||T_{\Deltat}^{\gamma}\mu_{p}||_{\mu_p}\le(1+hC),\parallelT_{\Deltat}^{\gamma}\mu_p\parallel_{\mup}\le(1+hC),0.25925925925925924,0.9171517491340637,0.9398939609527588,0.20870228111743927,0.28447428191727864,0.9398939609527588,0.021395886316895485,0.029411764815449715,0.25628551865110216
|Q_n-P|=O(\epsilon_n),|Q_n-P|=O(\epsilon_n),0.0,0.9757300615310669,0.9775722026824951,0.7679547071456909,0.07789136868096005,0.9775722026824951,0.003348167520016432,0.0,0.35987233360061405
"u_{1}^{N}(t,x)=\sum_{j=1}^{N-1}w_j(t)L_j(x)+(\Delta+d(t))L_N(x)","u_1^N(t,x)=\sum_{j=1}^{N-1}w_j(t)L_j(x)+(\Delta+d(t))L_N(x)",0.0784313725490196,0.9736913442611694,0.9774120450019836,0.5258447527885437,0.078006194436026,0.9774120450019836,0.005451667588204145,0.0,0.3597623402263831
"\le\mu\phi(\mu^{2}\cdot1.\delta^{2}.1.\dots,\delta^{2}.f)\int_{1}^{++1}f(s;\mu^{2}\cdott)ds+\delta\le\omega,","\le\mu\phi(\mu^2.\mathbf{1},\delta^2.1,\dots,\delta^2.\mathbf{1})\int_{t}^{t+1}f(s;\mu^2.\mathbf{1})ds+\delta\le\infty,",0.39344262295081966,0.8861022591590881,0.9090214967727661,0.3094881474971771,0.29248185784410363,0.9090214967727661,0.02883242629468441,0.032258063554763794,0.24016424286051222
"j=0,1,\dots,n+3","j=0,1,\dots,n+3",0.0,0.9981281757354736,0.9981346726417542,0.987448513507843,0.01269735610562098,0.9981346726417542,1.3914407645643223e-05,0.0,0.3941749266144533
D^{111}=\frac{\theta^{52}}{V\frac{62}{B^{11}|}},\mathbf{D}\prime\prime\prime=\frac{0\prime52}{V\sqrt{\mathbf{B}\prime\prime\prime}},0.75,0.8355131149291992,0.8637385964393616,0.3045981228351593,0.538518132188765,0.0,0.036217302083969116,0.0833333358168602,0.0
"L_{2}+6OH_{2}+5Cl_{2}=10CiH,2IO_{3}H","I_2+6OH_2+5Cl_2=10ClH,2IO_3H",0.35714285714285715,0.9581213593482971,0.9635764956474304,0.6038540601730347,0.12199534773656832,0.9635764956474304,0.008472596295177937,0.0,0.33663245916434487
u_{z}=\frac{u_{z}_{z}}{\beta(1+\frac{u_{z}}{c^{2}}}u\prime_{x}),u_z=\frac{u\prime_z}{\beta(1+\frac{v}{c^2}u\prime_x)},0.6129032258064516,0.9186109900474548,0.9323697090148926,0.4180871844291687,0.25613297198530444,0.0,0.018275560811161995,0.0625,0.0
p_1\equivpx-y_0y+px_0=0,P_1\equivpx-y_0y+px_0=0.,0.10526315789473684,0.9196813106536865,0.9327846765518188,0.49379628896713257,0.15659713956610363,0.9327846765518188,0.0193087849766016,0.05000000074505806,0.3004750146452745
"\sum_{j=1}^{m}x_ij=1,","\sum_{j=1}^{m}x_{ij}=1,",0.1,0.9261638522148132,0.940409779548645,0.47762104868888855,0.16335343910832306,0.940409779548645,0.02023124322295189,0.05000000074505806,0.30082253602711717
G_{m}^{4}(d)\lekm[(d-2)(k-1)+1]yd\ge3,G_m^k(d)\lekm[(d-2)(k-1)+1]ifd\ge3,0.23333333333333334,0.919350802898407,0.9530215859413147,0.12257549911737442,0.1878176966080738,0.9530215859413147,0.024152090772986412,0.02857142873108387,0.3003672699870796
"e^{(n+1)}(-1)^{(-1)}h_{21}\dots\eta_{n+1,n}=det|X,X\prime,\dots,X^{(n)}|.","e^{(n+1)\sqrt{(-1)}\phi}\eta_{21}\dots\eta_{n+1,n}=\det|X,X\prime,\dots,X^{(n)}|.",0.18518518518518517,0.8690117597579956,0.8962877988815308,0.30260536074638367,0.40883498689466374,0.8962877988815308,0.034127797931432724,0.06779661029577255,0.18142180273559233
y_j=a_j+\lambda_0(u_1-pa_1)+\sum_{i=1}\lambda_{i}(v_i-pa_{i+1}+a_{j})+h,y_j=a_j+\lambda_0(u_1-pa_1)+\sum_{i=1}^{l}\lambda_i(v_i-pa_{i+1}+a_i)+W,0.17857142857142858,0.9387173056602478,0.9504993557929993,0.44124898314476013,0.15209571087571158,0.9504993557929993,0.016034500673413277,0.03448275849223137,0.3124649062684688
\Phi(z)=\sum_{j=1}^{m}\int_{0}^{1}\frac{f_{j}(t)}{\psi_j(t)-z}d\psi_j(t),\Phi(z)=\sum_{j=1}^{m}\int_{0}^{1}\frac{f_j(t)}{\psi_j(t)-z}d\psi_j(t),0.0392156862745098,0.9401125907897949,0.949621856212616,0.502116322517395,0.1444165264796448,0.949621856212616,0.013953769579529762,0.0,0.32208213189318846
x=S_{kex}\{x_{k}^{*}\},x=S_{k\inK}\{x_k^*\},0.375,0.9347859621047974,0.9421780705451965,0.5484462380409241,0.19695503496123737,0.9421780705451965,0.01152103766798973,0.0,0.29808921423358364
||u_{L}(t)|||\leC_{\eta}<C_{i}\eta<R_{1}\leR \tort\get_{0}.,|||u_L(t)|||\leC\eta<C_1\eta<R_1\leR \text{for}t\get_0.,0.4523809523809524,0.9247471690177917,0.9383642077445984,0.2919164001941681,0.2515300706103479,0.9383642077445984,0.016377899795770645,0.02083333395421505,0.2705669880628572
k_{3} \cos\sqrt{k+1}(u+v)+k_{4}sin\sqrt{e+1}(u+v)+\frac{a}{k-l},k_3 \cos\sqrt{k_c+1}(u+v)+k_4 \sin\sqrt{k_c+1}(u+v)+\frac{k_c}{k-1},0.24528301886792453,0.91712486743927,0.9297019839286804,0.4151623547077179,0.2876796700987701,0.9297019839286804,0.017786577343940735,0.01923076994717121,0.25296277154252994
\eta=\frac{M}{\frac{4}{3}\piR^3},m=\frac{M}{\frac{4}{3}\piK^{3^\cdot}},0.2608695652173913,0.8408087491989136,0.8855424523353577,0.15492025017738342,0.4404422363598415,0.0,0.03950027748942375,0.0476190485060215,0.0
"w_{AV{DVCVVVK}}=\bigoplus_{i=0}^{n}((-1)^{i}_{|d|=k+i,A\sqrt{B}_{N-VK}\in4})","w_{A\veeB\veeC\vee\dots\veeK}=\bigoplus_{i=0}^{n-k}((-1)^i\bigoplus_{|d|=k+i,A\veeB\veeC\vee\dots\veeK\subsetd}w_d^0)",0.42857142857142855,0.8372292518615723,0.8695715665817261,0.28007328510284424,0.5885871880173678,0.8695715665817261,0.03928084298968315,0.09375,0.09364375142574331
"Z(0,N)[\begin{array}{c}N","Z(0,N)[\begin{array}{c}N\\0\end{array}]",0.25,0.8472597599029541,0.8787190914154053,0.38280606269836426,0.4973293266630241,0.0,0.044013552367687225,0.0714285746216774,0.0
2^{s\prime-1}(1+\frac{\lambda\epsilon_{2}}{\epsilon_{1}})^{s}[\int_{r}^{s}k_{2}^{s}(t-\sigma)d\sigma]^{s\prime} \exp[2^{s\prime-1}(1+\frac{\lambda\epsilon_{1}}{c_{1}})^{s},2^{q\prime-1}(1+\frac{\lambdac_2}{c_1})^{q\prime}[\int_T^tk_2^{p\prime}(t-\sigma)d\sigma]^{q\prime/p\prime} \exp[2^{q\prime-1}(1+\frac{\lambdac_2}{c_1})^{q\prime}],0.35106382978723405,0.8744633197784424,0.8978112936019897,0.2732878029346466,0.38568310381600723,0.8978112936019897,0.029750222340226173,0.06796116381883621,0.19125904315062578
\parallelf\parallel_{p}=(\int_{R^{n}}(1+|x|^{2})^{p}|f(x)|^{2}dx)^{1/2},\parallelf\parallel_{\hat{p}}=(\int_{R^n}(1+|x|^2)^p|f(x)|^2dx)^{1/2},0.23404255319148937,0.9245383143424988,0.9457660913467407,0.1713772714138031,0.2747565453385808,0.9457660913467407,0.020235493779182434,0.03703703731298447,0.2609964109406671
\le(\int_{R^{n}}|f(y)|^{2}\cdot\sigma(y)^{2}^{2}dy)^{1/2},\le(\int_{R^n}|f(y)|^2.\sigma(y)^{2p}dy)^{1/2},0.25,0.912377655506134,0.9319888949394226,0.337390273809433,0.22090040652770362,0.9319888949394226,0.024534456431865692,0.04444444552063942,0.27554650626055976
e_{4}^{\prime}=-4\lambdae_{2}-2\mue_3,e_4\prime=-4\lambdae_2-2\mue_3,0.4117647058823529,0.8850647211074829,0.9482881426811218,0.06507066637277603,0.08404188439918822,0.9482881426811218,0.03448145091533661,0.03846153989434242,0.33800619533390497
"(UVA_1B_1)=\lambda,","(UVA_1B_1)=\lambda,",0.0,0.9363722801208496,0.9461413025856018,0.5693021416664124,0.15703041431515885,0.9461413025856018,0.015571589581668377,0.0,0.31564435530817725
"Q_{1}+30=4S,","Q_1+30=4S,",0.2,0.9474625587463379,0.955095648765564,0.595919668674469,0.13491878226549098,0.955095648765564,0.012270236387848854,0.0,0.3280707466000292
\frac{c}{x}l+\frac{(l-x)^2}{2r}=(s_1+c),\frac{c}{x}l+\frac{(l-x)^2}{2r}=(s_1+c),0.0,0.9701744914054871,0.973322331905365,0.6536262631416321,0.07637594306979736,0.973322331905365,0.005237622652202845,0.0,0.3587785555342271
r(1+\frac{d\alpha}{d\phi})=\lambda,r\prime(1+\frac{d\alpha}{d\phi})=\lambda,0.058823529411764705,0.9699292778968811,0.9727615714073181,0.7579618692398071,0.08625970307446096,0.9727615714073181,0.005120684392750263,0.0,0.3546007473331429
"AM=u_1,BM=u_2,CM=u_3","AM=u_1,BM=u_2,CM=u_3",0.0,0.8968595266342163,0.9286341667175293,0.2115352600812912,0.10235643102422405,0.9286341667175293,0.02934127487242222,0.04545454680919647,0.3214201849154828
\frac{1}{2}(\Gamma_{1}+\Gamma_{0})\equivx^{2}+y^{2}-(u_{1}+u_{2})x+u_{1}n_{2}=0,\frac{1}{2}(\Gamma_1+\Gamma_2)\equivx^2+y^2-(u_1+u_2)x+u_1u_2=0,0.4090909090909091,0.939373254776001,0.9536744952201843,0.2666250765323639,0.1547990913567636,0.9536744952201843,0.01679910533130169,0.016129031777381897,0.31632435518989194
\frac{dx^{2}}{dx}=2x^{2-1},\frac{dx^2}{dx}=2x^{2-1},0.1,0.920078694820404,0.9437701106071472,0.26732975244522095,0.19567305174905414,0.9437701106071472,0.024748314172029495,0.0416666679084301,0.2909054899615512
d_{1}=2d_{2}+2g_{s}(\frac{ \coshav-1}{a \sinhaw})=2.4.10^{-3}m,d_{1}=2d_{2}+2\Re(\frac{ \coshaw-1}{a \sinhaw})=2.4\cdot10^{-3}m,0.1346153846153846,0.9326619505882263,0.9451584219932556,0.3853673040866852,0.18663001501887727,0.9451584219932556,0.016986150294542313,0.03448275849223137,0.2965148110913051
h_{r}=\frac{z}{n(n-2r)}(\frac{\partialu}{\partialx}\frac{\partial\theta_{r}}{\partialy}-\frac{\partialu}{\partialy}\frac{\partial\theta_{r}}{\partialx}),b_{r}=\frac{I}{n(m-2r)}(\frac{\partialu}{\partialx}\frac{\partial\theta_{r}}{\partialy}-\frac{\partialu}{\partialy}\frac{\partial\theta_{r}}{\partialx}),0.045454545454545456,0.9589349031448364,0.9678914546966553,0.3052181601524353,0.11207915476451798,0.9678914546966553,0.010280516929924488,0.014705882407724857,0.33938374349131
(X+c^{2})^{2}+(X-a+c^{2})^{2}-b^{2}=(a+b)^{2},(x+c^{2})^{2}+(x-a+c^{2})^{2}-b^{2}=(a+b)^{2},0.044444444444444446,0.9637464284896851,0.9659578800201416,0.7909339666366577,0.15869375586778803,0.9659578800201416,0.004016056191176176,0.0,0.3229056496609415
+\frac{2}{v}[(1-p^{2}v^{2})^{1/2}+\frac{1}{(1-Q^{2}v^{2})^{1/2}}]dD=2dt,+\frac{2}{v}[\frac{1}{(1-P^{2}v^{2})^{1/2}}+\frac{1}{(1-Q^{2}v^{2})^{1/2}}]dD=2dt,0.10144927536231885,0.9511833190917969,0.9628849029541016,0.26728057861328125,0.157286172078413,0.9628849029541016,0.013023588806390762,0.015384615398943424,0.31916256927048675
L_{t}=L_{h}+L\prime+L_{t}\prime\prime+L\prime\prime\prime\prime+L_{ts}=596m \t,L_{t}=L_{t1}+L_{t}\prime+L_{t}\prime\prime+L_{t}\prime\prime\prime+L_{t2}=596 \text{mkg},0.3508771929824561,0.9121139645576477,0.9226876497268677,0.5503324270248413,0.3961369349623614,0.9226876497268677,0.016859041526913643,0.0,0.2106202859058025
u_{1}=-\frac{a}{2}+\sqrt{(\frac{a}{2})^2+b},u_{1}=-\frac{a}{2}+\sqrt{(\frac{a}{2})^{2}+b},0.06060606060606061,0.9583146572113037,0.9692209959030151,0.37769877910614014,0.05811413395196558,0.9692209959030151,0.013147744350135326,0.03030303120613098,0.35838213853919365
\alpha(p)=-(p_0-p_3)^{-1}(p-p_s),\alpha(p)=-(p_{0}-p_{s})^{-1}(p-p_{s}),0.21212121212121213,0.9551308155059814,0.9631051421165466,0.5427658557891846,0.08303044727240708,0.9631051421165466,0.011839918792247772,0.0,0.35202987793765583
\Omega_1=\frac{\alphac}{1+\alphac}Q,\Omega_{1}=\frac{\alphac}{1+\alphac}\Omega,0.16666666666666666,0.8953081369400024,0.9173491597175598,0.404059499502182,0.37185207360018924,0.9173491597175598,0.030480308458209038,0.0555555559694767,0.20708772325305289
"u_{t}-\sum_{i,j=1}^{n}a_{ij}(u_{x_{i}},\dots,u_{x_{n}})u_{x,xj}+cu_{i}-b\Deltau_{i}=g","u_{t}-\sum_{i,j=1}^{n}a_{i,j}(u_{x_{1}},\dots,u_{x_{n}})u_{x_{i}x_{j}}+cu_{t}-b\Deltau_{t}=g",0.1375,0.9263787269592285,0.9373026490211487,0.48564398288726807,0.20982368060620166,0.9373026490211487,0.016336333006620407,0.013333333656191826,0.28832492063474047
\DeltaNCq=\ImMCA\prime,\sphericalangleNCq= \sphericalangleMCA\prime,0.7894736842105263,0.9031394720077515,0.9245671629905701,0.42875322699546814,0.24905306319201184,0.9245671629905701,0.029729075729846954,0.0833333358168602,0.25353897275605125
:12=(y-150):y,:12=(y-150):y,0.0,0.9980263710021973,0.9980318546295166,0.9893211722373962,0.013990491028380347,0.9980318546295166,1.1268025446042884e-05,0.0,0.39361654544045455
-(183)-,-(183)-,0.0,0.9404681324958801,0.9452818036079407,0.7277483940124512,0.28544280738501016,0.9452818036079407,0.009137416258454323,0.0,0.26393559848917225
"(\nablav_{*})(X_{z},Y_{z},\xi_{x})=\frac{V^{4}}{\sqrt{x_{z}}}v_{z}(Y,\xi)=\Pi_{V\perp}(\overline{\nabla}_{X_{s}}v_{s}(Y,\xi))","(\nabla\nu_{*})(X_{x},Y_{x},\xi_{x})=\nabla^{V^{\perp}}_{X_{x}}v_{*}(Y,\xi)=\Pi_{V^{\perp}}(\overline{\nabla}_{X_{x}}v_{*}(Y,\xi))",0.19101123595505617,0.8998534679412842,0.9185447096824646,0.32393279671669006,0.27811257265208306,0.9185447096824646,0.024659782648086548,0.056179776787757874,0.24493689945460106
-\frac{1}{l}\int(\bar{x}v_2-\bar{z}\dot{\lambda}_{2})(\bar{y}_{2}-\bar{z}\mu_{2})dw_{p}-,-\frac{1}{I}\int(\bar{x}v_{2}-\bar{z}\lambda_{2})(\bar{y}v_{2}-\bar{z}\mu_{2})dw_{y}-,0.13793103448275862,0.9257709980010986,0.9411120414733887,0.3834611773490906,0.1871075188077505,0.9411120414733887,0.020503569394350052,0.03333333507180214,0.29493514205189486
E=\sqrt{BJ}=E_i,E=\sqrt{BJ}=E_{i},0.15384615384615385,0.9569741487503052,0.9646084308624268,0.5998088717460632,0.1490823798235624,0.9646084308624268,0.012100622057914734,0.0,0.32621042041554577
Rc=Pa+Qb,Rc\equivPa+Qb,0.125,0.9763043522834778,0.9780845046043396,0.8111211657524109,0.06334269176200517,0.9780845046043396,0.003472666023299098,0.0,0.3658967251369338
k_1y+\psi\prime=\frac{\pi}{4},k_{1}y+\psi\prime=\frac{\pi}{4},0.11764705882352941,0.9114475846290588,0.9361000061035156,0.3380119502544403,0.0874990252436013,0.9361000061035156,0.029712162911891937,0.05882352963089943,0.3276756864177859
"-0_{i}0.0.0225+0.054005\alpha_{i}-0.0.015535_{i}+0,00008\alpha_{3}-0,00002\alpha","-0,002x_{5}+0,05406x_{6}-0,01559x_{7}+0,00008x_{8}+0,00002x",0.423728813559322,0.7706470489501953,0.8100182414054871,0.2225421518087387,0.7084534658915528,0.8100182414054871,0.046222392469644547,0.08955223858356476,0.02271546248886076
"\frac{1}{2}l\times4=\frac{4}{2}l=4l:2=2l,","\frac{1}{2}l\times4=\frac{4}{2}l=4l:2=2l,",0.0,0.9357418417930603,0.9424060583114624,0.6604311466217041,0.2840081557824201,0.9424060583114624,0.011300050653517246,0.0,0.26335916101161694
F(\tau)=\frac{\pi}{\sqrt{c^2}-a^2-b^2},F(\pi)=\frac{\pi}{\sqrt{c^{2}-a^{2}-b^{2}}},0.22580645161290322,0.9202895760536194,0.9347647428512573,0.473542183637619,0.16109036979340516,0.9347647428512573,0.02119772508740425,0.03703703731298447,0.302062341760544
"A_1=1,","A_{1}=1,",0.25,0.9702675342559814,0.9730479717254639,0.7895373702049255,0.057451332536278314,0.9730479717254639,0.005498975515365601,0.0,0.36623865567567426
\frac{\partial\Psi}{\partial\xi_{KL}}=0,\frac{\partial\Psi}{\stackrel{(\alpha)}{\partialC_{KL}}}=0,0.375,0.8466044068336487,0.8908246159553528,0.18572376668453217,0.46576687093503705,0.8908246159553528,0.04210783168673515,0.0555555559694767,0.15891198681423097
-u_{z}+L_{v}\frac{d(i_{a}-i_{k})}{dt}+R_{v}(i_{d}-i_{k})+L_{z}\frac{di_{4}}{dt}+,-u_{z}+L_{v}\frac{d(i_{d}-i_{k})}{dt}+R_{v}(i_{d}-i_{k})+L_{z}\frac{di_{d}}{dt}+,0.027777777777777776,0.9583046436309814,0.9681010842323303,0.3260158598423004,0.11171046054512716,0.9681010842323303,0.01219517644494772,0.013513513840734959,0.3398535467067343
1399)\sqrt{629269360225},1399)\sqrt{629269360225},0.0,0.9900697469711304,0.9901444315910339,0.9581325054168701,0.057664650353266865,0.9901444315910339,0.00015183557115960866,0.0,0.3729919124951069
Na_{3}O+\mathcal{H}_{2}O=2NnOH+35444\mathrm{Kal.},Na_{2}O+H_{2}O=2NaOH+35\cdot44 \text{Kal.},0.2972972972972973,0.9008466005325317,0.9288868308067322,0.16853779554367065,0.24086307363960238,0.9288868308067322,0.02685038186609745,0.02631578966975212,0.2699463449329015
"\epsilon_{kl}=u_{i,k}+\phi_{kl}","\epsilon_{kl}=u_{l,k}+\phi_{kl}",0.047619047619047616,0.9753822088241577,0.9767428040504456,0.8110474944114685,0.0870424267902902,0.9767428040504456,0.002549375407397747,0.0,0.35588015090406216
\psi(z)=\psi(at_{0}+x),\psi(z)=\psi(at_{0}+x),0.0,0.9396205544471741,0.9489080905914307,0.538057804107666,0.13783242542631846,0.9489080905914307,0.01416694838553667,0.0,0.3244302660660449
"L=1893 \00 \cm\doteq0,0019H.",L=1893000cm\doteq0.0019H.,0.15,0.9197834134101868,0.9337371587753296,0.45130184292793274,0.23418025241734675,0.9337371587753296,0.01924055628478527,0.043478261679410934,0.27112711020731095
"C_{P}=\Sigma(P \sin\alpha),","C_{p}=\Sigma(P \sin\alpha),",0.0625,0.8767868280410767,0.9121208190917969,0.2999352216720581,0.2897398015303325,0.9121208190917969,0.042368996888399124,0.1111111119389534,0.2267301846367951
"(i=1,2)","(i=1,2)",0.0,0.9983540773391724,0.9983595013618469,0.9894094467163086,0.010758957911624142,0.9983595013618469,1.1943937352043577e-05,0.0,0.3950402173800891
C_{1}=C_{R+S},C_{1}=C\frac{S}{R+S}.,0.29411764705882354,0.9087333679199219,0.9277013540267944,0.48214367032051086,0.24555885788731757,0.9277013540267944,0.027494456619024277,0.06666667014360428,0.2595236644270699
[|\dot{U}|^{p}_{I_{Ip}}(\Omega)_{p}^{3}\times^{3}+|v\prime|_{1^{2}p\prime(3-p)}(\Gamma)^{3}]^{1/p},[|\dot{v}|_{L_{p}(\Omega)^{3\times3}_{p}}^{p}+|v|_{L_{2p/(3-p)}(\Gamma)^{3}}^{p}]^{\frac{1}{p}},0.4246575342465753,0.853649377822876,0.8786897659301758,0.22715723514556885,0.45303473874522554,0.8786897659301758,0.030637502670288086,0.0416666679084301,0.16192867729229407
Y_n(t)=L_n([Gt]),Y_{n}(t)=L_{n}([Gt]),0.2,0.9710509181022644,0.9761965274810791,0.616700291633606,0.05235903685702396,0.9761965274810791,0.008069905452430248,0.0,0.36953499624962205
Q(N)=Q(N-1).e^{4\cdotQ(N-1)},Q(N)=Q(N-1).e^{A.Q(N-1)},0.08333333333333333,0.8991748690605164,0.9246481657028198,0.2873198688030243,0.2371965238079142,0.9246481657028198,0.02977726049721241,0.03846153989434242,0.2672883487790938
2 \SO_{2}+4H_{2}O+4J=2\l_{2}SO_{4}+S+4\lI;,2SO_{2}+4H_{2}O+4J=2H_{2}SO_{4}+S+4HJ;,0.10526315789473684,0.915259599685669,0.9279133677482605,0.4204065203666687,0.28022282520900416,0.9279133677482605,0.018214840441942215,0.024390242993831635,0.2541981684169362
V=X_{0}+X_{1}\phi+X_{2}\phi^{2}+X_{2}\phi^{3}+\dots,V=X_{0}+X_{1}\rho+X_{2}\rho^{2}+X_{3}\rho^{3}+\dots,0.10526315789473684,0.952742338180542,0.962594211101532,0.4258318841457367,0.10461485032252398,0.962594211101532,0.013084284961223602,0.02500000037252903,0.3381917442370974
ax^{2}+cy^{2}+f=0,ax^{2}+cy^{2}+f=0,0.0,0.965284526348114,0.9713543653488159,0.5860933661460876,0.06379468503417372,0.9713543653488159,0.009338571690022945,0.0,0.3630238721258569
\alpha_{2}=\frac{y_{1}}{b},\alpha_{2}=\frac{y_{1}}{b},0.0,0.9610043168067932,0.9654204845428467,0.6567960381507874,0.11054059638517126,0.9654204845428467,0.0074157011695206165,0.0,0.3419519552630702
"\frac{\xi}{2l}(1+\eta(\xi,\gamma))+\frac{y}{16l^2y^2}(x_0+\xi)^2=0","\frac{\xi}{2l}(1+\eta(\xi,\nu))+\frac{g}{16l^{2}\nu^{2}}(x_{0}+\xi)^{2}=0.",0.22641509433962265,0.9244775772094727,0.9353957772254944,0.4585779309272766,0.19531073719128395,0.9353957772254944,0.016254276037216187,0.021739130839705467,0.2916861898457431
\iota_{g}\phi-k\frac{C}{\partial_{c}\pi}(1+\nu)[\frac{1}{U_{n}}\int_{m}^{n_{m}}(a+bx)-\frac{zd}{\epsilonU_{n}^{d}}\int\frac{b^{n}}{(a+b)^{2}}dx],\tan\delta=k\frac{C}{C_{v}}\frac{2}{\pi}(1+\kappa)[\frac{1}{U_{m}}\int_{x_{min}}^{x_{max}}(a+bx)dx-\frac{\kappad}{\epsilonU_{m}^{2}}\int_{x_{min}}^{x_{max}}\frac{(a+bx)^{2}}{x},0.3968253968253968,0.8117652535438538,0.8485921025276184,0.1501760333776474,0.5948001093149461,0.8485921025276184,0.04091161489486694,0.09090909361839294,0.08333497856139034
uvx=x\impliesvux=x;,uvx=x\impliesvux=x;,0.0,0.9482699632644653,0.9576983451843262,0.5484380722045898,0.1363200371942201,0.9576983451843262,0.014099220745265484,0.0,0.32855132319604247
\rho\prime=\alpha,\rho\prime=a,0.25,0.7876766324043274,0.8275669813156128,0.3950597047805786,0.5187314773756952,0.8275669813156128,0.06050123646855354,0.1666666716337204,0.09020086724922292
L_{1}=4(\sqrt{x^{2}+\phi^{2}-\theta-x)}+2v( \tog2-1),L_{1}=4(\sqrt{x^{2}+\rho^{2}}-\rho-x)+2\rho(\log2-1),0.18421052631578946,0.8979194760322571,0.9139882326126099,0.46198973059654236,0.27391441486886403,0.9139882326126099,0.023932861164212227,0.024390242993831635,0.251151478498732
T(6)=\frac{\pi}{2}\frac{b\primeRS}{3}\frac{bRS}{b)}=\frac{\pi}{2}\frac{(1+\frac{b}{\sqrt{2}}+\frac{b}{\sqrt{3}}+\dots)(1+\frac{b}{2\sqrt{2}}-\frac{b}{2})^{2}-\frac{b}{2}-3\sqrt{3}+3\sqrt{3}+\dots)},T(b)=\frac{\pi}{2}\frac{b^{2}RS}{\ln^{2}(1-b)}=\frac{\pi}{2}\frac{(1+\frac{b}{\sqrt{2}}+\frac{b^{2}}{\sqrt{3}}+\dots)(1+\frac{b}{2\sqrt{2}}+\frac{b^{2}}{3\sqrt{3}}+\dots)}{(1+\frac{1}{2}b+\frac{1,0.3333333333333333,0.8369792103767395,0.8694509863853455,0.18534673750400543,0.5803579610648276,0.0,0.03719543293118477,0.0901639312505722,0.0
\tau\epsilonU\implies|\phi(\tau)-\phi(t)|\ge\frac{c}{2}|\tau-t|,\tau\inU\implies|\phi(\tau)-\phi(t)|\ge\frac{c}{2}|\tau-t|,0.03571428571428571,0.9742770195007324,0.9776264429092407,0.6225119829177856,0.08661641972127651,0.9776264429092407,0.0052846516482532024,0.0,0.3564040092751857
\xi=v,\xi=v,0.0,0.8115503191947937,0.8402029275894165,0.5010870695114136,0.3768162241669491,0.8402029275894165,0.051518965512514114,0.0,0.18535468136898697
