text,ground truth,CER,posterior probability,mean sequence probability,min sequence probability,mean sequence entropy,mean sequence probablity with latex check,probability variance,low confidence ratio,combined score
u\prime(t)=(A+B)u(t)+f(t)onJ,u\prime(t)=(A+B)u(t)+f(t),0.15,0.9916490912437439,0.9919218420982361,0.8895561099052429,0.044890833946825436,0.9919218420982361,0.0005293847061693668,0.0,0.3788124032605643
\sum_{x} \cosaxsinbx_{x_{y}}=\frac{1}{x_{y}}\sumsin(a+b)x_{y}-\frac{1}{x}\sum_{x} \sin(a-b)x_{x}.,"\sum_\nu \cosax_\nu \sinbx_\nu=\frac{1}{2}\sum_\nu \sin(a+b)x_\nu-\frac{1}{2}\sum_\nu \sin(a-b)x_\nu,",0.4696969696969697,0.8921124935150146,0.9136359095573425,0.1896732747554779,0.3739493088077893,0.9136359095573425,0.024743590503931046,0.03750000149011612,0.2083746400017981
p=\pm\frac{b^2}{a},p=\pm\frac{b^2}{a},0.0,0.964964747428894,0.9687818288803101,0.7028515338897705,0.1224212558331601,0.9687818288803101,0.006707862485200167,0.0,0.33854422921886
\phi(v)\phi\prime\prime\prime(v)-\psi(v)\phi\prime\prime\prime(v)=0,\phi(v)\psi\prime\prime(v)-\psi(v)\phi\prime\prime(v)=0,0.13043478260869565,0.9261354207992554,0.9366478323936462,0.5345500111579895,0.1904319220233473,0.9366478323936462,0.016313528642058372,0.0,0.2984863641481196
\int_{0}^{r}\phi(r)dr=\frac{r}{\pi}\int_{0}^{\infty}\psi(r \sin\phi) \sin \sb\beta,\int_0^r\phi(r)dr=\frac{r}{\pi}\int_0^{\frac{\pi}{2}}\psi(r \sin\phi) \sin\thetad\theta,0.3333333333333333,0.854768693447113,0.8875939846038818,0.309731125831604,0.48570555582079433,0.8875939846038818,0.04000553488731384,0.09803921729326248,0.14114752805458253
"ds^{2}=\frac{k^{4}}{4}\frac{1+f_{1}^{2}}{f_{1}^{4}}(dx^{2}+f_{1}^{2}d\beta^{2}),",ds^2=\frac{k^4}{4}\frac{1+f_1^2}{f_1^4}(d\alpha^2+f_1^2d\beta^2),0.46808510638297873,0.9787030816078186,0.9810922145843506,0.6075825095176697,0.06186237625285165,0.9810922145843506,0.0037818357814103365,0.0,0.3676919353325996
\frac{l_{b}}{d}=7200Pe^{-0.6},\frac{l_v}{d}=7200Pe^{-0.6},0.13043478260869565,0.960285484790802,0.9645441174507141,0.6347489953041077,0.1397925441523794,0.9645441174507141,0.007002292200922966,0.0,0.3299006293193339
"kb=k\primeb\prime,ka=k\primea\prime","kb=k\primeb\prime,ka=k\primea\prime",0.0,0.956784725189209,0.9668314456939697,0.5064806342124939,0.0706274585534857,0.9668314456939697,0.014100584201514721,0.0,0.35848159485619363
||T_{\Deltat}^{\gamma}\mu_{p}||_{\mu_p}\le(1+hC),\parallelT_{\Deltat}^{\gamma}\mu_p\parallel_{\mup}\le(1+hC),0.25925925925925924,0.9168693423271179,0.9415628910064697,0.18577447533607483,0.24004786158734834,0.9415628910064697,0.02148219384253025,0.029411764815449715,0.2747236588045587
|Q_n-P|=O(\epsilon_n),|Q_n-P|=O(\epsilon_n),0.0,0.9719343781471252,0.974747896194458,0.7172930240631104,0.07369868298885769,0.974747896194458,0.004890712909400463,0.0,0.36041968528224017
"u_{1}^{N}(t,x)=\sum_{j=1}^{N-1}w_j(t)L_j(x)+(\Delta+d(t))L_N(x)","u_1^N(t,x)=\sum_{j=1}^{N-1}w_j(t)L_j(x)+(\Delta+d(t))L_N(x)",0.0784313725490196,0.9678377509117126,0.9734600186347961,0.41267257928848267,0.09101975547179016,0.9734600186347961,0.007146372459828854,0.017543859779834747,0.34946733330923546
"\le\mu\phi(\mu^{2}\cdot1.\delta^{2}.1.\dots,\delta^{2}.f)\int_{1}^{++1}f(s;\mu^{2}.t)ds+\delta\le\omega,","\le\mu\phi(\mu^2.\mathbf{1},\delta^2.1,\dots,\delta^2.\mathbf{1})\int_{t}^{t+1}f(s;\mu^2.\mathbf{1})ds+\delta\le\infty,",0.39344262295081966,0.9012397527694702,0.9198054671287537,0.2882040739059448,0.26836114141075906,0.9198054671287537,0.02344583161175251,0.032258063554763794,0.2541261175762451
"j=0,1,\dots,n+3","j=0,1,\dots,n+3",0.0,0.9980741143226624,0.9980810880661011,0.9883577823638916,0.013057189409266812,0.9980810880661011,1.4749460206076037e-05,0.0,0.39400955946273375
D^{111}=\frac{0^{452}}{V^{\frac{152}{B^{11}}|}},\mathbf{D}\prime\prime\prime=\frac{0\prime52}{V\sqrt{\mathbf{B}\prime\prime\prime}},0.8928571428571429,0.8276199102401733,0.8510988354682922,0.40004226565361023,0.4906977332925413,0.0,0.03400353342294693,0.04878048598766327,0.0
"L_{2}+6OH_{2}+5Cl_{2}=10CiH,2IO_{3}H","I_2+6OH_2+5Cl_2=10ClH,2IO_3H",0.35714285714285715,0.9532331824302673,0.9592263102531433,0.5263268947601318,0.1282282625506093,0.9592263102531433,0.009124482050538063,0.0,0.33239921908101366
u_{z}=\frac{u_{z}_{z}_{y}}{\beta(1+\frac{v}{c^{2}}\frac{u_{z}}{c_{x}^{2}})},u_z=\frac{u\prime_z}{\beta(1+\frac{v}{c^2}u\prime_x)},0.967741935483871,0.9032371044158936,0.9231669306755066,0.3187713325023651,0.3103038969964801,0.0,0.02494128607213497,0.049180325120687485,0.0
p_1\equivpx-y_0y+px_0=0,P_1\equivpx-y_0y+px_0=0.,0.10526315789473684,0.9169120788574219,0.9275655746459961,0.594942033290863,0.15502156280240859,0.9275655746459961,0.01740403287112713,0.0,0.309017604737435
"\sum_{j=1}^{m}x_ij=1,","\sum_{j=1}^{m}x_{ij}=1,",0.1,0.9273369312286377,0.9408140182495117,0.4915662109851837,0.16111287223102408,0.9408140182495117,0.019425783306360245,0.05000000074505806,0.30188045825838344
G_{m}^{4}(d)\lekm[(d-2)(k-1)+1]ifd\ge3,G_m^k(d)\lekm[(d-2)(k-1)+1]ifd\ge3,0.16666666666666666,0.9480993747711182,0.960308849811554,0.33919981122016907,0.16200224849198086,0.960308849811554,0.014228567481040955,0.02777777798473835,0.3137670849308816
"e^{(n+1)}(-1)^{(-1)}\eta_{21}\dots\eta_{n+1,n}=\operatorname*{det}|X,X^{\prime},\dots,X^{(n)}|.","e^{(n+1)\sqrt{(-1)}\phi}\eta_{21}\dots\eta_{n+1,n}=\det|X,X\prime,\dots,X^{(n)}|.",0.2962962962962963,0.8904802203178406,0.9140698909759521,0.3204639256000519,0.39761286681962726,0.9140698909759521,0.030464140698313713,0.06060606241226196,0.19446159718007755
y_j=a_j+\lambda_0(u_1-pa_1)+\sum_{i=1}\lambda_{i}(v_i-pa_{i+1}+a_{j})+h,y_j=a_j+\lambda_0(u_1-pa_1)+\sum_{i=1}^{l}\lambda_i(v_i-pa_{i+1}+a_i)+W,0.17857142857142858,0.9301382899284363,0.9447349905967712,0.39443570375442505,0.20083241234307928,0.9447349905967712,0.01930195838212967,0.03448275849223137,0.29066447960303055
\Phi(z)=\sum_{j=1}^{m}\int_{0}^{1}\frac{f_{j}(t)}{\psi_j(t)-z}d\psi_j(t),\Phi(z)=\sum_{j=1}^{m}\int_{0}^{1}\frac{f_j(t)}{\psi_j(t)-z}d\psi_j(t),0.0392156862745098,0.9426538348197937,0.9514308571815491,0.5106359124183655,0.15218717428448061,0.9514308571815491,0.012968836352229118,0.0,0.3196974731588274
x=S_{keK}\{x_{k}^{*}\},x=S_{k\inK}\{x_k^*\},0.3125,0.938463032245636,0.945977509021759,0.5794097185134888,0.1609066691856614,0.945977509021759,0.011951121501624584,0.0,0.3140283359344391
|||u_{L}(t)|||\leC\eta<C_{1}\eta<R_{1}\leR \tort\get_{0}.,|||u_L(t)|||\leC\eta<C_1\eta<R_1\leR \text{for}t\get_0.,0.3333333333333333,0.9110579490661621,0.9250465035438538,0.3991956412792206,0.3242115478667529,0.9250465035438538,0.019443197175860405,0.021739130839705467,0.23598615610289925
k_{3} \cos\sqrt{k+1}(u+v)+k_{4}sin\sqrt{c+1}(u+v)+\frac{a}{k-l},k_3 \cos\sqrt{k_c+1}(u+v)+k_4 \sin\sqrt{k_c+1}(u+v)+\frac{k_c}{k-1},0.22641509433962265,0.9185081720352173,0.9345044493675232,0.27616575360298157,0.2505203818063274,0.9345044493675232,0.01929476298391819,0.01923076994717121,0.2697474730350441
\eta=\frac{M}{3\piR^3},m=\frac{M}{\frac{4}{3}\piK^{3^\cdot}},0.5217391304347826,0.8671828508377075,0.8882617354393005,0.41478222608566284,0.3683753124177878,0.8882617354393005,0.029987741261720657,0.06666667014360428,0.19462123517988425
"w_{AV{DVCVVVVK}}=\bigoplus_{i=0}^{n}((-1)^{i}_{|d|=k+i,A\sqrt{B}_{N-VK}\in4})","w_{A\veeB\veeC\vee\dots\veeK}=\bigoplus_{i=0}^{n-k}((-1)^i\bigoplus_{|d|=k+i,A\veeB\veeC\vee\dots\veeK\subsetd}w_d^0)",0.4444444444444444,0.8239008784294128,0.8554092645645142,0.28368788957595825,0.6076368618434862,0.8554092645645142,0.03841755911707878,0.0923076942563057,0.08064742223715005
"Z(0,N)[\begin{array}{c}N","Z(0,N)[\begin{array}{c}N\\0\end{array}]",0.25,0.8590717315673828,0.8849296569824219,0.4751368761062622,0.4512613676881827,0.0,0.03891751915216446,0.0714285746216774,0.0
2^{q\prime-1}(1+\frac{\lambda\epsilon_{2}}{c_1})\int_{T}^{q}k_{2}^{q}(t-\sigma)d\sigma]^{q\prime} \exp[2^{q\prime-1}(1+\frac{\lambda\epsilon_{1}}{c_{1}})^{q},2^{q\prime-1}(1+\frac{\lambdac_2}{c_1})^{q\prime}[\int_T^tk_2^{p\prime}(t-\sigma)d\sigma]^{q\prime/p\prime} \exp[2^{q\prime-1}(1+\frac{\lambdac_2}{c_1})^{q\prime}],0.2978723404255319,0.8854289054870605,0.905352771282196,0.345262736082077,0.3906206810380013,0.905352771282196,0.02589420974254608,0.0520833358168602,0.1954761689343059
\parallelf\parallel_{p}=(\int_{x_{R}}(1+|x|^{2})^{p}|f(x)|^{2}dx)^{1/2},\parallelf\parallel_{\hat{p}}=(\int_{R^n}(1+|x|^2)^p|f(x)|^2dx)^{1/2},0.2978723404255319,0.8985483050346375,0.921413242816925,0.29643213748931885,0.31901119193762495,0.921413242816925,0.027249345555901527,0.0555555559694767,0.2298497091578247
\le(\int_{R^{n}}|f(y)|^{2}\cdot\sigma(y)^{2p}dy)^{1/2},\le(\int_{R^n}|f(y)|^2.\sigma(y)^{2p}dy)^{1/2},0.1388888888888889,0.9322091341018677,0.9464019536972046,0.427852064371109,0.15474405640573727,0.9464019536972046,0.01940195821225643,0.02380952425301075,0.3119012540659848
e_{4}^{\prime}=-4\lambdae_{2}-2\mue_3,e_4\prime=-4\lambdae_2-2\mue_3,0.4117647058823529,0.8777384757995605,0.9494462013244629,0.049435850232839584,0.08085989430099957,0.9494462013244629,0.03493308275938034,0.03846153989434242,0.33974221483051686
"(UVA_{1}B_{1})=\lambda,","(UVA_1B_1)=\lambda,",0.3076923076923077,0.9309877157211304,0.9451403617858887,0.4779559075832367,0.18996455503545143,0.9451403617858887,0.020390229299664497,0.05263157933950424,0.29154400683227405
"Q_{1}+30=4S,","Q_1+30=4S,",0.2,0.9348140954971313,0.9490967392921448,0.47153472900390625,0.12536353977020553,0.9490967392921448,0.0198116023093462,0.0714285746216774,0.31520756488444024
\frac{c}{x}l+\frac{(l-x)^2}{2r}=(s_1+c),\frac{c}{x}l+\frac{(l-x)^2}{2r}=(s_1+c),0.0,0.9611430168151855,0.966441810131073,0.5647663474082947,0.0854181456965177,0.966441810131073,0.008251425810158253,0.0,0.35240946577382215
r(1+\frac{da}{d\phi})=\lambda,r\prime(1+\frac{d\alpha}{d\phi})=\lambda,0.11764705882352941,0.9658914804458618,0.9703133702278137,0.6500881910324097,0.08634713402979186,0.9703133702278137,0.007303670514374971,0.0,0.3535864944792088
"AM=u_1,BM=u_2,CM=u_3","AM=u_1,BM=u_2,CM=u_3",0.0,0.8770909905433655,0.9123282432556152,0.20277105271816254,0.11313660739146222,0.9123282432556152,0.03409510478377342,0.04545454680919647,0.3105857449838219
\frac{1}{2}(\Gamma_{1}+\Gamma_{0})\equivx^{2}+y^{2}-(u_{1}+u_{2})x+u_{1}n_{2}=0,\frac{1}{2}(\Gamma_1+\Gamma_2)\equivx^2+y^2-(u_1+u_2)x+u_1u_2=0,0.4090909090909091,0.9337868094444275,0.9486485719680786,0.3218648135662079,0.16557432739079533,0.9486485719680786,0.018773142248392105,0.032258063554763794,0.30677808511996063
\frac{dx^{2}}{dx}=2x^{2-1},\frac{dx^2}{dx}=2x^{2-1},0.1,0.9284005165100098,0.9476343989372253,0.32367298007011414,0.19923457669324307,0.9476343989372253,0.02225242555141449,0.0416666679084301,0.2910265953159069
d_{1}=2d_{2}+2g_{s}(\frac{ \coshaw-1}{a \sinhaw})=2.4.10^{-3}m,d_{1}=2d_{2}+2\Re(\frac{ \coshaw-1}{a \sinhaw})=2.4\cdot10^{-3}m,0.11538461538461539,0.941153347492218,0.9498286247253418,0.5454406142234802,0.16670517228954235,0.9498286247253418,0.013270525261759758,0.0,0.31324938097431976
b_{r}=\frac{I}{n(n-2r)}(\frac{\partialu}{\partialx}\frac{\partial\theta_{r}}{\partialy}-\frac{\partialu}{\partialy}\frac{\partial\theta_{r}}{\partialx}),b_{r}=\frac{I}{n(m-2r)}(\frac{\partialu}{\partialx}\frac{\partial\theta_{r}}{\partialy}-\frac{\partialu}{\partialy}\frac{\partial\theta_{r}}{\partialx}),0.015151515151515152,0.9630168676376343,0.9692371487617493,0.40749844908714294,0.10858366389152921,0.9692371487617493,0.008278340101242065,0.014705882407724857,0.34132021746654306
(X+c^{2})^{2}+(X-a+c^{2})^{2}-b^{2}=(a+b)^{2},(x+c^{2})^{2}+(x-a+c^{2})^{2}-b^{2}=(a+b)^{2},0.044444444444444446,0.953350841999054,0.9589090943336487,0.5460134148597717,0.175639657396539,0.9589090943336487,0.008572920225560665,0.0,0.31330777477484384
+\frac{2}{v}[(1-p^{2}v^{2})^{1/2}+\frac{1}{(1-Q^{2}v^{2})^{1/2}}]dD=2dt,+\frac{2}{v}[\frac{1}{(1-P^{2}v^{2})^{1/2}}+\frac{1}{(1-Q^{2}v^{2})^{1/2}}]dD=2dt,0.10144927536231885,0.9416073560714722,0.9553796052932739,0.332452654838562,0.1855091349625314,0.9553796052932739,0.0166579969227314,0.03076923079788685,0.30179434197271965
L_{t}=L_{h}+L_{h}\prime+L_{t}\prime\prime+L\prime\prime\prime\prime+L_{ts}=596m \t,L_{t}=L_{t1}+L_{t}\prime+L_{t}\prime\prime+L_{t}\prime\prime\prime+L_{t2}=596 \text{mkg},0.2982456140350877,0.889671802520752,0.9063703417778015,0.43869099020957947,0.3893258809095282,0.9063703417778015,0.024400677531957626,0.02083333395421505,0.20265111755646634
u_{1}=-\frac{a}{2}+\sqrt{(\frac{a}{2})^2+b},u_{1}=-\frac{a}{2}+\sqrt{(\frac{a}{2})^{2}+b},0.06060606060606061,0.9660336971282959,0.9741564989089966,0.4335259199142456,0.05570563399717712,0.9741564989089966,0.010350044816732407,0.03030303120613098,0.3613197397235016
\alpha(p)=-(p_0-p_3)^{-1}(p-p_s),\alpha(p)=-(p_{0}-p_{s})^{-1}(p-p_{s}),0.21212121212121213,0.9579296708106995,0.9640704989433289,0.5613633394241333,0.09961185728320522,0.9640704989433289,0.009502522647380829,0.0,0.34578345666404947
\Omega_1=\frac{\alphac}{1+\alphac}Q,\Omega_{1}=\frac{\alphac}{1+\alphac}\Omega,0.16666666666666666,0.8851032257080078,0.9117563366889954,0.3653021454811096,0.38973463965878635,0.9117563366889954,0.03526723012328148,0.0555555559694767,0.19769756761818824
"u_{t}-\sum_{i,j=1}^{\pi}a_{ij}(u_{x_{i}},\dots,u_{x_{n}})u_{x,x_{j}}+cu_{i}-b\Deltau_{i}=g","u_{t}-\sum_{i,j=1}^{n}a_{i,j}(u_{x_{1}},\dots,u_{x_{n}})u_{x_{i}x_{j}}+cu_{t}-b\Deltau_{t}=g",0.1125,0.9234262108802795,0.9359033107757568,0.46722397208213806,0.20872868324189744,0.9359033107757568,0.017837798222899437,0.03846153989434242,0.2831775430346753
\DeltaNCq=\ImMCA\prime,\sphericalangleNCq= \sphericalangleMCA\prime,0.7894736842105263,0.8925389647483826,0.92601078748703,0.3168819844722748,0.30295500337053055,0.92601078748703,0.038163550198078156,0.0833333358168602,0.23255564648322777
:12=(y-150):y,:12=(y-150):y,0.0,0.9978863596916199,0.9978927969932556,0.9879187941551208,0.015170824958659068,0.9978927969932556,1.3466227755998261e-05,0.0,0.39308878881383863
-(183)-,-(183)-,0.0,0.9459604620933533,0.9505661725997925,0.7324045896530151,0.2409719518359026,0.9505661725997925,0.008752902038395405,0.0,0.283837688305556
"(\nablav_{s})(X_{z},Y_{z},\xi_{x})=\frac{V}{\nabla}\chi_{z}v_{s}(Y,\xi)=\Pi_{V\perp}(\overline{\nabla}_{X}v_{s}v_{s}(Y,\xi))","(\nabla\nu_{*})(X_{x},Y_{x},\xi_{x})=\nabla^{V^{\perp}}_{X_{x}}v_{*}(Y,\xi)=\Pi_{V^{\perp}}(\overline{\nabla}_{X_{x}}v_{*}(Y,\xi))",0.25842696629213485,0.8920355439186096,0.9165241122245789,0.270315021276474,0.28496305243374126,0.9165241122245789,0.02994723804295063,0.0595238097012043,0.24071966197609418
-\frac{1}{l}\int(\bar{x}v_{2}-\bar{z}\lambda_{2})(\bar{y}v_{2}-\bar{z}\mu_{2})dw_{p}-,-\frac{1}{I}\int(\bar{x}v_{2}-\bar{z}\lambda_{2})(\bar{y}v_{2}-\bar{z}\mu_{2})dw_{y}-,0.034482758620689655,0.9312198162078857,0.94594806432724,0.41454675793647766,0.17769271094366654,0.94594806432724,0.01959310658276081,0.05000000447034836,0.2973021404593597
E=\sqrt{BJ}=E_i,E=\sqrt{BJ}=E_{i},0.15384615384615385,0.9544147849082947,0.9619971513748169,0.6004220843315125,0.1513569153019816,0.9619971513748169,0.01205571461468935,0.0,0.32425609442913417
Rc=Pa+Qb,Rc\equivPa+Qb,0.125,0.9799576997756958,0.9810047149658203,0.852652370929718,0.06304923775594773,0.9810047149658203,0.002109379507601261,0.0,0.36718219088394904
k_1y+\psi\prime=\frac{\pi}{4},k_{1}y+\psi\prime=\frac{\pi}{4},0.11764705882352941,0.9050465226173401,0.9321730136871338,0.33341914415359497,0.09201840213836555,0.9321730136871338,0.03300480172038078,0.05882352963089943,0.3242971386933274
"-0_{3}002x_{5}+0_{1}05406\alpha_{3}-0)01599_{7}-0,00008\alpha_{3}-0,00002m","-0,002x_{5}+0,05406x_{6}-0,01559x_{7}+0,00008x_{8}+0,00002x",0.3050847457627119,0.8029494285583496,0.8388046622276306,0.23893417418003082,0.6238840683813165,0.8388046622276306,0.04381834343075752,0.13636364042758942,0.05869550945300779
"\frac{1}{2}l\times4=\frac{4}{2}l=4l:2=2l,","\frac{1}{2}l\times4=\frac{4}{2}l=4l:2=2l,",0.0,0.9143027067184448,0.9251794815063477,0.6044695377349854,0.32410000320069987,0.9251794815063477,0.0175795815885067,0.0,0.24043179132225914
F(\tau)=\frac{\pi}{\sqrt{c^2}-a^{2}-b^{2}},F(\pi)=\frac{\pi}{\sqrt{c^{2}-a^{2}-b^{2}}},0.0967741935483871,0.9168206453323364,0.9381634593009949,0.34145861864089966,0.12279840239957887,0.9381634593009949,0.025517188012599945,0.06451612710952759,0.3132427973386609
"A_1=1,","A_{1}=1,",0.25,0.9707791209220886,0.9734600782394409,0.7930253148078918,0.05882960274398101,0.9734600782394409,0.005316118244081736,0.0,0.36585219019818394
\frac{\partial\Psi}{\partial\zeta_{KL}}=0,\frac{\partial\Psi}{\stackrel{(\alpha)}{\partialC_{KL}}}=0,0.375,0.8421817421913147,0.8879830241203308,0.19256585836410522,0.48036133549670823,0.8879830241203308,0.04591821879148483,0.0555555559694767,0.1519375642555537
-u_{z}+L_{\theta}\frac{d(u-i_{k})}{dt}+R_{v}(i_{d}-i_{k})+L_{z}\frac{di_{4}}{dt}+,-u_{z}+L_{v}\frac{d(i_{d}-i_{k})}{dt}+R_{v}(i_{d}-i_{k})+L_{z}\frac{di_{d}}{dt}+,0.09722222222222222,0.9440017938613892,0.9668313264846802,0.10153866559267044,0.10973685606678087,0.9668313264846802,0.017255209386348724,0.014285714365541935,0.3399806452940513
1399)\sqrt{629269360225},1399)\sqrt{629269360225},0.0,0.9740611910820007,0.9775642156600952,0.6453937292098999,0.07556248270001382,0.9775642156600952,0.005581555422395468,0.0,0.3608006931840326
Na_{2}O+\mathrm{H}_{2}O=2NaOH+35.44\mathrm{Kal.},Na_{2}O+H_{2}O=2NaOH+35\cdot44 \text{Kal.},0.24324324324324326,0.8780742287635803,0.9083854556083679,0.19810768961906433,0.26946684737552856,0.9083854556083679,0.03304102644324303,0.05263157933950424,0.2450411274252349
"\epsilon_{kl}=u_{i,k}+\phi_{kl}","\epsilon_{kl}=u_{l,k}+\phi_{kl}",0.047619047619047616,0.968410313129425,0.9704513549804688,0.7971860766410828,0.10542753295673025,0.9704513549804688,0.003766966750845313,0.0,0.3460095288094954
\psi(z)=\psi(at_{0}+x),\psi(z)=\psi(at_{0}+x),0.0,0.9473595023155212,0.9545724987983704,0.5746693015098572,0.13107121903121627,0.9545724987983704,0.011326788924634457,0.0,0.32940051190686165
"L=1893000 \cm\doteq0,0019H.",L=1893000cm\doteq0.0019H.,0.1,0.9160770773887634,0.9308800101280212,0.4957088232040405,0.23211853978759392,0.9308800101280212,0.020984983071684837,0.043478261679410934,0.2708089358002887
"C_{P}=\Sigma(P \sin\alpha),","C_{p}=\Sigma(P \sin\alpha),",0.0625,0.8948001861572266,0.9200018644332886,0.3951883018016815,0.2483427624113769,0.9200018644332886,0.03337031230330467,0.1111111119389534,0.24644141842097397
"(i=1,2)","(i=1,2)",0.0,0.9977006316184998,0.9977123737335205,0.9843883514404297,0.014269008264629216,0.9977123737335205,2.5880057364702225e-05,0.0,0.39337734618755654
C_1=C_{R+S}.,C_{1}=C\frac{S}{R+S}.,0.35294117647058826,0.9041582345962524,0.9212509393692017,0.5426938533782959,0.25790354013540007,0.9212509393692017,0.025827182456851006,0.0,0.26533895969352067
[|\dot{U}|^{p}_{I_{T}}^{p}_{I_{T}}(\Omega)_{p}^{3}\times^{3}+|v\prime|_{1^{2}p/(3-p)}(\Gamma)_{p}^{3}]^{1/p},[|\dot{v}|_{L_{p}(\Omega)^{3\times3}_{p}}^{p}+|v|_{L_{2p/(3-p)}(\Gamma)^{3}}^{p}]^{\frac{1}{p}},0.5342465753424658,0.8493149876594543,0.881722629070282,0.20490483939647675,0.5106840138748691,0.881722629070282,0.03632558137178421,0.06896551698446274,0.13462234268127263
Y_n(t)=L_n([Gt]),Y_{n}(t)=L_{n}([Gt]),0.2,0.9657586812973022,0.9726123809814453,0.5680496096611023,0.05603012248771154,0.9726123809814453,0.010246929712593555,0.0,0.36663290339749355
\rho(N)=Q(N-1).e^{4\cdotQ(N-1)},Q(N)=Q(N-1).e^{A.Q(N-1)},0.125,0.9076836109161377,0.9293785691261292,0.3383246660232544,0.25929715215193677,0.9293785691261292,0.0269041545689106,0.07692307978868484,0.25264795083193997
2 \SO_{2}+4H_{2}O+4J=2\l_{2}SO_{4}+S+4\lII;,2SO_{2}+4H_{2}O+4J=2H_{2}SO_{4}+S+4HJ;,0.13157894736842105,0.9083201289176941,0.9236713647842407,0.4182778000831604,0.27593500593586995,0.9236713647842407,0.021863745525479317,0.02380952425301075,0.2543326386887462
V=X_{0}+X_{1}\phi+X_{2}\phi^{2}+X_{3}\phi^{3}+\dots,V=X_{0}+X_{1}\rho+X_{2}\rho^{2}+X_{3}\rho^{3}+\dots,0.07894736842105263,0.9657063484191895,0.9702130556106567,0.600475013256073,0.0917841497853388,0.9702130556106567,0.007075228728353977,0.0,0.35137156233012723
ax^{2}+cy^{2}+f=0,ax^{2}+cy^{2}+f=0,0.0,0.9697312712669373,0.9747856855392456,0.613488495349884,0.05901215060432725,0.9747856855392456,0.007928120903670788,0.0,0.3663094139739673
\alpha_2=\frac{\gamma_1}{b},\alpha_{2}=\frac{y_{1}}{b},0.29411764705882354,0.8643226623535156,0.9075955152511597,0.263576865196228,0.15244673044912815,0.9075955152511597,0.04851321130990982,0.13333334028720856,0.2753928458633709
"\frac{\xi}{2l}(1+\eta(\xi,v))+\frac{y}{16l^2y^2}(x_0+\xi)^2=0.","\frac{\xi}{2l}(1+\eta(\xi,\nu))+\frac{g}{16l^{2}\nu^{2}}(x_{0}+\xi)^{2}=0.",0.20754716981132076,0.9199445843696594,0.9328519105911255,0.42301249504089355,0.19831412176961052,0.9328519105911255,0.01844768412411213,0.021276595070958138,0.2895597965144144
\iota_{g}\phi-k\frac{C}{\partial_{c}\pi}(1+\nu)[\frac{1}{U_{n}}\int_{(a)}^{r_{m}}(a+bx)-\frac{z}{\epsilonU_{a}^{d}}\int\frac{r^{m}}{(a+b)}dx],\tan\delta=k\frac{C}{C_{v}}\frac{2}{\pi}(1+\kappa)[\frac{1}{U_{m}}\int_{x_{min}}^{x_{max}}(a+bx)dx-\frac{\kappad}{\epsilonU_{m}^{2}}\int_{x_{min}}^{x_{max}}\frac{(a+bx)^{2}}{x},0.4365079365079365,0.78585284948349,0.8313277959823608,0.18594855070114136,0.6880707917655056,0.8313277959823608,0.05124151334166527,0.1458333432674408,0.028136133033253963
uvx=x\impliesvux=x;,uvx=x\impliesvux=x;,0.0,0.9608710408210754,0.9653951525688171,0.6682578921318054,0.1316416000139254,0.9653951525688171,0.007622003089636564,0.0,0.3335014210219567
\rho\prime=\alpha,\rho\prime=a,0.25,0.7635359764099121,0.8107564449310303,0.3899455964565277,0.6598548494930583,0.8107564449310303,0.07308751344680786,0.1666666716337204,0.027027303848444748
L_{1}=4(\sqrt{x^{2}+\phi^{2}-\theta}-x)+2v(\operatorname{log}2-1),L_{1}=4(\sqrt{x^{2}+\rho^{2}}-\rho-x)+2\rho(\log2-1),0.23684210526315788,0.9265198111534119,0.9454889297485352,0.3030644357204437,0.22892250988268464,0.9454889297485352,0.02243461273610592,0.04651162773370743,0.27732424239959874
T(6)=\frac{\pi}{2}\frac{b\primeRS}{3}\frac{bRS}{b)}=\frac{\pi}{2}\frac{(1+\frac{b}{\sqrt{2}}+\frac{b^{2}}{\sqrt{3}}+\dots)(1+\frac{b}{2\sqrt{2}}-\frac{b}{2\sqrt{2}}+3\sqrt{3}+\dots)}{2\sqrt{3}},T(b)=\frac{\pi}{2}\frac{b^{2}RS}{\ln^{2}(1-b)}=\frac{\pi}{2}\frac{(1+\frac{b}{\sqrt{2}}+\frac{b^{2}}{\sqrt{3}}+\dots)(1+\frac{b}{2\sqrt{2}}+\frac{b^{2}}{3\sqrt{3}}+\dots)}{(1+\frac{1}{2}b+\frac{1,0.25396825396825395,0.8468310236930847,0.8778067827224731,0.19655708968639374,0.5485935455687292,0.0,0.035568416118621826,0.0762711837887764,0.0
\tau\epsilonU\implies|\phi(\tau)-\phi(t)|\ge\frac{c}{2}|\tau-t|,\tau\inU\implies|\phi(\tau)-\phi(t)|\ge\frac{c}{2}|\tau-t|,0.03571428571428571,0.9779967665672302,0.9799733757972717,0.7263404130935669,0.08465351481174913,0.9799733757972717,0.003437851555645466,0.0,0.35812794439420903
\xi=v,\xi=v,0.0,0.9085894823074341,0.914768397808075,0.7480083703994751,0.2845366138986189,0.914768397808075,0.013387216255068779,0.0,0.2520927135637825
