text,ground truth,CER,posterior probability,mean sequence probability,min sequence probability,mean sequence entropy,mean sequence probablity with latex check,probability variance,low confidence ratio,combined score
u\prime(t)=(A+B)u(t)+f(t)onJ,u\prime(t)=(A+B)u(t)+f(t),0.15,0.9881401062011719,0.9888360500335693,0.8294137120246887,0.05931203402240744,0.9888360500335693,0.0012980784522369504,0.0,0.3718096064044648
"\sum_{x} \cosaxsinbx_{x_{y}}=\frac{1}{x_{y}}\sum_{y} \sin(a+b)x_{y}-\frac{1}{x}\sum_{x} \sin(a-b)x_{s},","\sum_\nu \cosax_\nu \sinbx_\nu=\frac{1}{2}\sum_\nu \sin(a+b)x_\nu-\frac{1}{2}\sum_\nu \sin(a-b)x_\nu,",0.4696969696969697,0.8884239196777344,0.9097447395324707,0.2855706214904785,0.3562693809314677,0.9097447395324707,0.026586834341287613,0.0470588244497776,0.2119783785504457
p=\pm\frac{b^2}{a},p=\pm\frac{b^2}{a},0.0,0.9710733294487,0.9735801219940186,0.7594823837280273,0.10657836733935255,0.9735801219940186,0.004620712716132402,0.0,0.3468007018618664
\phi(v)\phi\prime\prime\prime(v)-\psi(v)\phi\prime\prime\prime(v)=0,\phi(v)\psi\prime\prime(v)-\psi(v)\phi\prime\prime(v)=0,0.13043478260869565,0.9312145709991455,0.9439674615859985,0.39971476793289185,0.17836693467316625,0.9439674615859985,0.016713805496692657,0.03703703731298447,0.29883280330253603
\int_{0}^{r}\phi(r)dr=\frac{r}{\pi}\int_{0}^{\frac{r}{r}}\psi(r \sin\phi) \sin \sb\beta,\int_0^r\phi(r)dr=\frac{r}{\pi}\int_0^{\frac{\pi}{2}}\psi(r \sin\phi) \sin\thetad\theta,0.25,0.8657557964324951,0.8932436108589172,0.2251393049955368,0.5977539517692794,0.8932436108589172,0.03361121937632561,0.07017543911933899,0.10416077581198736
"ds^{2}=\frac{k^4}{4}\frac{1+f_{1}^{2}}{f_{1}^{4}}(dx^{2}+f_{1}^{2}d\beta^{2}),",ds^2=\frac{k^4}{4}\frac{1+f_1^2}{f_1^4}(d\alpha^2+f_1^2d\beta^2),0.425531914893617,0.9630565643310547,0.973550021648407,0.23574267327785492,0.03957118521325456,0.973550021648407,0.010126776993274689,0.014705882407724857,0.37065035809251606
\frac{l_{b}}{d}=7200Pe^{-0.6},\frac{l_v}{d}=7200Pe^{-0.6},0.13043478260869565,0.9596633911132812,0.9641476273536682,0.6797986626625061,0.1387598013493673,0.9641476273536682,0.0074374740943312645,0.0,0.3301551304017204
"kb=k\primeb\prime,ka=k\primea\prime","kb=k\primeb\prime,ka=k\primea\prime",0.0,0.9625314474105835,0.9704587459564209,0.5513393878936768,0.07168913607143226,0.9704587459564209,0.011684698052704334,0.0,0.3595078439539955
||T_{\Deltat}^{\gamma}\mu_{p}||_{\mu_p}\le(1+hC),\parallelT_{\Deltat}^{\gamma}\mu_p\parallel_{\mup}\le(1+hC),0.25925925925925924,0.9288160800933838,0.9475604891777039,0.24123267829418182,0.23059426439567102,0.9475604891777039,0.01810087449848652,0.029411764815449715,0.28090413694972327
|Q_n-P|=O(\epsilon_n),|Q_n-P|=O(\epsilon_n),0.0,0.9619174003601074,0.9685688018798828,0.5909296274185181,0.06529319557964755,0.9685688018798828,0.010275534354150295,0.0,0.36131024252009414
"u_{1}^{N}(t,x)=\sum_{j=1}^{N-1}w_j(t)L_j(x)+(\Delta+d(t))L_N(x)","u_1^N(t,x)=\sum_{j=1}^{N-1}w_j(t)L_j(x)+(\Delta+d(t))L_N(x)",0.0784313725490196,0.975601077079773,0.9795936346054077,0.4736066460609436,0.07034523749002317,0.9795936346054077,0.005317823030054569,0.017543859779834747,0.3601905868901869
"\le\mu\phi(\mu^{2}.1.\delta^{2}.1.\dots,\delta^{2}.t)\int_{1}^{(+1)}f(s;\mu^{2}.t)ds+\delta\le\omega,","\le\mu\phi(\mu^2.\mathbf{1},\delta^2.1,\dots,\delta^2.\mathbf{1})\int_{t}^{t+1}f(s;\mu^2.\mathbf{1})ds+\delta\le\infty,",0.4098360655737705,0.8897271752357483,0.913005530834198,0.28482478857040405,0.31868232665326496,0.913005530834198,0.028153402730822563,0.0634920671582222,0.2250308682407288
"j=0,1,\dots,n+3","j=0,1,\dots,n+3",0.0,0.9975985884666443,0.9976130723953247,0.9803947806358337,0.015304097994958608,0.9976130723953247,3.091783946729265e-05,0.0,0.39292358976014646
D^{111}=\frac{0^{452}}{U^{2}B^{11}|},\mathbf{D}\prime\prime\prime=\frac{0\prime52}{V\sqrt{\mathbf{B}\prime\prime\prime}},0.7142857142857143,0.836336612701416,0.8725364804267883,0.1657554656267166,0.5327795132695575,0.8725364804267883,0.037514567375183105,0.0882352963089943,0.11825572760109346
"L_{2}+6OH_{2}+5Cl_{2}=10CiH,2IO_{3}H","I_2+6OH_2+5Cl_2=10ClH,2IO_3H",0.35714285714285715,0.9579213857650757,0.9636049866676331,0.5133221745491028,0.11483658360744935,0.9636049866676331,0.00838083028793335,0.0,0.33950736122407355
u_{z}=\frac{u_{z}_{z}_{y}}{\beta(1+\frac{u_{z}}{c^{2}}\frac{u_{z}}{c_{z}^{2}})},u_z=\frac{u\prime_z}{\beta(1+\frac{v}{c^2}u\prime_x)},1.1612903225806452,0.9106752276420593,0.932187557220459,0.2100171148777008,0.28398993984346116,0.0,0.02303193137049675,0.04615384712815285,0.0
p_1\equivpx-y_0y+px_0=0,P_1\equivpx-y_0y+px_0=0.,0.10526315789473684,0.9186559319496155,0.9311613440513611,0.5151399970054626,0.14382924718424983,0.9311613440513611,0.019124800339341164,0.0,0.3149328387468445
"\sum_{j=1}^{m}x_ij=1,","\sum_{j=1}^{m}x_{ij}=1,",0.1,0.9338334202766418,0.9474941492080688,0.43381163477897644,0.13513363590573135,0.9474941492080688,0.01833384297788143,0.05000000074505806,0.31494420517192345
G_{m}^{4}(d)\lekm[(d-2)(k-1)+1]&d\ge3,G_m^k(d)\lekm[(d-2)(k-1)+1]ifd\ge3,0.23333333333333334,0.9142739772796631,0.9522844552993774,0.10291799157857895,0.15382100333662915,0.9522844552993774,0.02558373659849167,0.02857142873108387,0.3136710950388826
"e^{(n+1)}(-1)^{(-1)}h_{21}\dots\eta_{n+1,n}=dxt|X,X^{\prime},\dots,X^{(n)}|.","e^{(n+1)\sqrt{(-1)}\phi}\eta_{21}\dots\eta_{n+1,n}=\det|X,X\prime,\dots,X^{(n)}|.",0.25925925925925924,0.8868166208267212,0.9129052758216858,0.16246916353702545,0.41234924608817614,0.9129052758216858,0.02828708104789257,0.032258063554763794,0.19377079918245113
y_j=a_j+\lambda_0(u_1-pa_1)+\sum_{i=1}\lambda_{i}(v_i-pa_{i+1}+a_j)+W,y_j=a_j+\lambda_0(u_1-pa_1)+\sum_{i=1}^{l}\lambda_i(v_i-pa_{i+1}+a_i)+W,0.125,0.9139624834060669,0.9349452257156372,0.32640671730041504,0.17459752195645656,0.9349452257156372,0.026273896917700768,0.0714285746216774,0.28985336657933675
\Phi(z)=\sum_{j=1}^{m}\int_{0}^{1}\frac{f_{j}(t)}{\psi_j(t)-z}d\psi_j(t),\Phi(z)=\sum_{j=1}^{m}\int_{0}^{1}\frac{f_j(t)}{\psi_j(t)-z}d\psi_j(t),0.0392156862745098,0.9569578766822815,0.9615136384963989,0.604538083076477,0.12829795334258912,0.9615136384963989,0.007428518030792475,0.0,0.33328627406152395
x=S_{keK}\{x_{k}^{*}\},x=S_{k\inK}\{x_k^*\},0.3125,0.9441991448402405,0.951304018497467,0.5613150596618652,0.14169549279416638,0.951304018497467,0.011065206490457058,0.0,0.32384341028132024
|||u_{L}(t)|||\leC\eta<C_{i}\eta<R_{1}\leR \tort\get_{0}.,|||u_L(t)|||\leC\eta<C_1\eta<R_1\leR \text{for}t\get_0.,0.35714285714285715,0.942098081111908,0.948586106300354,0.5086377263069153,0.20652806491079426,0.948586106300354,0.009887157008051872,0.0,0.29682321655582394
k_{3}cos\sqrt{k+1}(u+v)+k_{4}sin\sqrt{e+1}(u+v)+\frac{a}{k-l},k_3 \cos\sqrt{k_c+1}(u+v)+k_4 \sin\sqrt{k_c+1}(u+v)+\frac{k_c}{k-1},0.24528301886792453,0.9103014469146729,0.927129864692688,0.37868666648864746,0.37220546348801425,0.927129864692688,0.022274570539593697,0.05882353335618973,0.21020505381063156
m=\frac{M}{\frac{4}{3}\piR^3},m=\frac{M}{\frac{4}{3}\piK^{3^\cdot}},0.21739130434782608,0.8320683836936951,0.8791834712028503,0.20131675899028778,0.39408271950655455,0.0,0.048988375812768936,0.095238097012043,0.0
"w_{AV{DVCVVVVK}}=\bigoplus_{i=0}^{n}((-1)^{i}_{|d|=k+i,AVPV_{d}})","w_{A\veeB\veeC\vee\dots\veeK}=\bigoplus_{i=0}^{n-k}((-1)^i\bigoplus_{|d|=k+i,A\veeB\veeC\vee\dots\veeK\subsetd}w_d^0)",0.42857142857142855,0.8420267701148987,0.8764461874961853,0.19824586808681488,0.557666088562789,0.8764461874961853,0.03731187805533409,0.06779661029577255,0.11395271751420404
"Z(0,N)[\begin{array}{c}N","Z(0,N)[\begin{array}{c}N\\0\end{array}]",0.25,0.8718175292015076,0.8928348422050476,0.5132467150688171,0.4777713163905747,0.0,0.03295699134469032,0.0,0.0
2^{q\prime-1}(1+\frac{\lambda\epsilon_{2}}{\epsilon_{1}})^{q\prime}\int_{q}^{q}k_{2}^{q}(t-\sigma)d\sigma\int^{q\prime}^{q\prime} \exp[2^{q\prime-1}(1+\frac{\lambda\epsilon_{1}}{c_{1}})^{q},2^{q\prime-1}(1+\frac{\lambdac_2}{c_1})^{q\prime}[\int_T^tk_2^{p\prime}(t-\sigma)d\sigma]^{q\prime/p\prime} \exp[2^{q\prime-1}(1+\frac{\lambdac_2}{c_1})^{q\prime}],0.3191489361702128,0.8825910687446594,0.9015258550643921,0.3203716278076172,0.42855641431982705,0.9015258550643921,0.025447264313697815,0.03703703731298447,0.18178036883522916
\parallelf\parallel_{p}\prime_{p}=(\int_{x_{R}}(1+|x|^{2})^{p}|f(x)|^{2}dx)^{1/2},\parallelf\parallel_{\hat{p}}=(\int_{R^n}(1+|x|^2)^p|f(x)|^2dx)^{1/2},0.3404255319148936,0.9096056818962097,0.9343418478965759,0.24000488221645355,0.2563948697542155,0.9343418478965759,0.026819169521331787,0.050847455859184265,0.2610093000851073
\le(\int_{R^{n}}|f(y)|^{2}\cdot\sigma(y)^{2p}dy)^{1/2},\le(\int_{R^n}|f(y)|^2.\sigma(y)^{2p}dy)^{1/2},0.1388888888888889,0.9279041886329651,0.9443490505218506,0.3378453254699707,0.16495403004228912,0.9443490505218506,0.02101009711623192,0.02380952425301075,0.30699610334122246
e_{4}^{\prime}=-4\lambdae_{2}-2\mues,e_4\prime=-4\lambdae_2-2\mue_3,0.5294117647058824,0.8652721643447876,0.9519446492195129,0.03452087938785553,0.08310603560880991,0.9519446492195129,0.037598658353090286,0.03999999910593033,0.3395354456230952
"(UVA_{1}B_{1})=\lambda,","(UVA_1B_1)=\lambda,",0.3076923076923077,0.9455145597457886,0.9535607099533081,0.6119706630706787,0.16788003929402542,0.9535607099533081,0.01309442799538374,0.0,0.31427226826371313
"Q_{1}+30=4S,","Q_1+30=4S,",0.2,0.9659503102302551,0.9703177213668823,0.6760383248329163,0.09063422432414622,0.9703177213668823,0.007407405413687229,0.0,0.35187339881709445
\frac{c}{x}l+\frac{(l-x)^2}{2r}=(s_1+c),\frac{c}{x}l+\frac{(l-x)^2}{2r}=(s_1+c),0.0,0.9603484869003296,0.9658905267715454,0.5865827798843384,0.08297761400537118,0.9658905267715454,0.00873800553381443,0.0,0.3531651651064697
r(1+\frac{d\alpha}{d\phi})=\lambda,r\prime(1+\frac{d\alpha}{d\phi})=\lambda,0.058823529411764705,0.9584579467773438,0.9633577466011047,0.6354644894599915,0.10380990322574976,0.9633577466011047,0.008070111274719238,0.0,0.343819137350142
"AM=u_1,BM=u_2,CM=u_3","AM=u_1,BM=u_2,CM=u_3",0.0,0.8663453459739685,0.9138118028640747,0.14744602143764496,0.0834061645578113,0.9138118028640747,0.04057459533214569,0.04545454680919647,0.32307134596066606
\frac{1}{2}(\Gamma_{1}+\Gamma_{0})\equivx^{2}+y^{2}-(u_{1}+u_{n})x+u_{1}n_{2}=0,\frac{1}{2}(\Gamma_1+\Gamma_2)\equivx^2+y^2-(u_1+u_2)x+u_1u_2=0,0.4318181818181818,0.946295440196991,0.9588948488235474,0.25171738862991333,0.14222936019917673,0.9588948488235474,0.013934689573943615,0.016129031777381897,0.3234403890942719
\frac{dx^2}{dx^{2}}=2x^{2-1},\frac{dx^2}{dx}=2x^{2-1},0.2,0.9274176955223083,0.9406934380531311,0.5003299713134766,0.19684548946216077,0.9406934380531311,0.01964395120739937,0.0,0.2975391794363882
d_{1}=2d_{2}+2g_{s}(\frac{ \coshav-1}{a \sinhaw})=2.4.10^{-3}m,d_{1}=2d_{2}+2\Re(\frac{ \coshaw-1}{a \sinhaw})=2.4\cdot10^{-3}m,0.1346153846153846,0.9386038184165955,0.9488795399665833,0.4679146111011505,0.16104137156129172,0.9488795399665833,0.014832603745162487,0.017241379246115685,0.31168699151289353
b_{r}=\frac{I}{n(n-2r)}(\frac{\partialu}{\partialx}\frac{\partial\theta_{r}}{\partialy}-\frac{\partialu}{\partialy}\frac{\partial\theta_{r}}{\partialx}),b_{r}=\frac{I}{n(m-2r)}(\frac{\partialu}{\partialx}\frac{\partial\theta_{r}}{\partialy}-\frac{\partialu}{\partialy}\frac{\partial\theta_{r}}{\partialx}),0.015151515151515152,0.9600829482078552,0.966243326663971,0.5646673440933228,0.10445467804510145,0.966243326663971,0.0092045608907938,0.0,0.3447154594475478
(X+c^{2})^{2}+(X-a+c^{2})^{2}-b^{2}=(a+b)^{2},(x+c^{2})^{2}+(x-a+c^{2})^{2}-b^{2}=(a+b)^{2},0.044444444444444446,0.9537895321846008,0.9598525762557983,0.4710257351398468,0.17212527901992908,0.9598525762557983,0.008748740889132023,0.021276595070958138,0.3108355998801561
+\frac{2}{v}[(1-p^{2}v^{2})^{1/2}+\frac{1}{(1-Q^{2}v^{2})^{1/2}}]dD=2dt,+\frac{2}{v}[\frac{1}{(1-P^{2}v^{2})^{1/2}}+\frac{1}{(1-Q^{2}v^{2})^{1/2}}]dD=2dt,0.10144927536231885,0.9474390745162964,0.9604873657226562,0.28018543124198914,0.1418017771695859,0.9604873657226562,0.014763847924768925,0.03076923079788685,0.3213203892616508
L_{t}=L_{h}+L\prime+L_{t}\prime\prime+L\prime\prime\prime\prime+L_{ts}=596mkg,L_{t}=L_{t1}+L_{t}\prime+L_{t}\prime\prime+L_{t}\prime\prime\prime+L_{t2}=596 \text{mkg},0.3157894736842105,0.9016739130020142,0.9158307909965515,0.41081833839416504,0.3156813687203885,0.9158307909965515,0.020630735903978348,0.022727273404598236,0.23551431422954558
u_{1}=-\frac{a}{2}+\sqrt{(\frac{a}{2})^2+b},u_{1}=-\frac{a}{2}+\sqrt{(\frac{a}{2})^{2}+b},0.06060606060606061,0.9657403826713562,0.9722701907157898,0.48567235469818115,0.06559602649752057,0.9722701907157898,0.009012466296553612,0.03030303120613098,0.35660905944608157
\alpha(p)=-(p_0-p_s)^{-1}(p-p_s),\alpha(p)=-(p_{0}-p_{s})^{-1}(p-p_{s}),0.18181818181818182,0.9487778544425964,0.9592230916023254,0.46368899941444397,0.08553557432475868,0.9592230916023254,0.014649678952991962,0.03448275849223137,0.34257845521258046
\Omega_1=\frac{\alphac}{1+\alphac}Q,\Omega_{1}=\frac{\alphac}{1+\alphac}\Omega,0.16666666666666666,0.8928848505020142,0.919052243232727,0.33614423871040344,0.3490073066216269,0.919052243232727,0.03286409750580788,0.0555555559694767,0.21690686345054472
"u_{t}-\sum_{i,j=1}^{n}a_{ij}(u_{x_{i}},\dots,u_{x_{n}})u_{x,x_{j}}+cu_{i}-b\Deltau_{i}=g","u_{t}-\sum_{i,j=1}^{n}a_{i,j}(u_{x_{1}},\dots,u_{x_{n}})u_{x_{i}x_{j}}+cu_{t}-b\Deltau_{t}=g",0.1,0.9336997270584106,0.9436781406402588,0.4762396514415741,0.2046745172230804,0.9436781406402588,0.014394102618098259,0.025641025975346565,0.2904732441718021
\DeltaNCq=\ImMCA\prime,\sphericalangleNCq= \sphericalangleMCA\prime,0.7894736842105263,0.8459813594818115,0.9197925925254822,0.15115974843502045,0.24095828452783888,0.9197925925254822,0.05917563661932945,0.0833333358168602,0.25486705603568527
:12=(y-150):y,:12=(y-150):y,0.0,0.9975824952125549,0.9975956678390503,0.9817588329315186,0.015551672095292209,0.9975956678390503,2.758774826361332e-05,0.0,0.39281759829750323
-(183)-,-(183)-,0.0,0.9650428891181946,0.9667566418647766,0.8266289830207825,0.2151234075071926,0.9667566418647766,0.0034687877632677555,0.0,0.3006532937430336
"(\nablav_{*})(X_{x},Y_{x},\xi_{x})=\sqrt{y_{x}}_{x}v_{x}(Y,\xi)=\Pi_{V\perp}(\overline{\nabla}_{x}v_{s}v_{s}(Y,\xi))","(\nabla\nu_{*})(X_{x},Y_{x},\xi_{x})=\nabla^{V^{\perp}}_{X_{x}}v_{*}(Y,\xi)=\Pi_{V^{\perp}}(\overline{\nabla}_{X_{x}}v_{*}(Y,\xi))",0.2247191011235955,0.8963367342948914,0.9181863069534302,0.2883697748184204,0.3247405362119453,0.9181863069534302,0.027309449389576912,0.0476190485060215,0.22785449859538962
-\frac{1}{l}\int(\bar{\pi}v_2-\bar{z}\dot{\lambda}_{2})(\bar{y}v_{2}-\bar{z}\mu_{2})dw_{p}-,-\frac{1}{I}\int(\bar{x}v_{2}-\bar{z}\lambda_{2})(\bar{y}v_{2}-\bar{z}\mu_{2})dw_{y}-,0.13793103448275862,0.933897078037262,0.9437839388847351,0.5339372158050537,0.23055391937643624,0.9437839388847351,0.014914174564182758,0.0,0.2852920078033196
E=\sqrt{BJ}=E_i,E=\sqrt{BJ}=E_{i},0.15384615384615385,0.9417824745178223,0.9553453922271729,0.4951675832271576,0.14887325876505506,0.9553453922271729,0.019274791702628136,0.07692307978868484,0.3072042374271101
Rc=Pa+Qb,Rc\equivPa+Qb,0.125,0.9861344695091248,0.9865682721138,0.9042713642120361,0.05064776739808963,0.9865682721138,0.0009071345557458699,0.0,0.3743682018862842
k_{1}y+\psi\prime=\frac{\pi}{4},k_{1}y+\psi\prime=\frac{\pi}{4},0.0,0.9768868088722229,0.9785822629928589,0.8117675185203552,0.0698875944545589,0.9785822629928589,0.003162638982757926,0.0,0.36347786741532
"-0_{i}002x_{0}+0.054005\alpha_{i}-0.0.015595_{i}+0,00008\alpha_{3}-0,00002m","-0,002x_{5}+0,05406x_{6}-0,01559x_{7}+0,00008x_{8}+0,00002x",0.3220338983050847,0.7889016270637512,0.8204894661903381,0.29402390122413635,0.6304825707503817,0.8204894661903381,0.040891360491514206,0.0746268630027771,0.06107738557542715
"\frac{1}{2}l\times4=\frac{4}{2}l=4l:2=2l,","\frac{1}{2}l\times4=\frac{4}{2}l=4l:2=2l,",0.0,0.9028183221817017,0.9223673939704895,0.3926103711128235,0.27490214332935264,0.9223673939704895,0.025923453271389008,0.06666667014360428,0.24565276622773394
F(\tau)=\frac{\pi}{\sqrt{c^2}-a^{2}-b^{2}},F(\pi)=\frac{\pi}{\sqrt{c^{2}-a^{2}-b^{2}}},0.0967741935483871,0.9256812930107117,0.9426015019416809,0.3844200074672699,0.1332169004489104,0.9426015019416809,0.021700529381632805,0.06451612710952759,0.3108506151752027
"A_1=1,","A_{1}=1,",0.25,0.9346859455108643,0.9476538896560669,0.5843760967254639,0.07319372077190564,0.9476538896560669,0.02154647931456566,0.0,0.34978406755366453
\frac{\partial\Psi}{\partial\xi^{\prime}}\frac{\partial\Psi}{\partial\xi_{KL}}=0,\frac{\partial\Psi}{\stackrel{(\alpha)}{\partialC_{KL}}}=0,0.5,0.8442761301994324,0.8887763023376465,0.1399000883102417,0.4369997892561573,0.8887763023376465,0.042927417904138565,0.09677419066429138,0.16135576709973742
-u_z+L_{\theta}\frac{d(i_{a}-i_{k})}{dt}+R_{v}(i_{d}-i_{k})+L_{z}\frac{di_{4}}{dt}+,-u_{z}+L_{v}\frac{d(i_{d}-i_{k})}{dt}+R_{v}(i_{d}-i_{k})+L_{z}\frac{di_{d}}{dt}+,0.06944444444444445,0.9484146237373352,0.9621191024780273,0.359610915184021,0.09926328304164858,0.9621191024780273,0.016331320628523827,0.0416666679084301,0.3368089941928655
1399)\sqrt{629269360225},1399)\sqrt{629269360225},0.0,0.9720075726509094,0.9756121635437012,0.6407671570777893,0.08107791582240571,0.9756121635437012,0.005728613585233688,0.0,0.35781369908851823
Na_{2}O+\mathrm{H}_{2}O=2NnOH+35.44\mathrm{Kal.},Na_{2}O+H_{2}O=2NaOH+35\cdot44 \text{Kal.},0.2702702702702703,0.8880876898765564,0.9153971672058105,0.20199710130691528,0.30422766273637025,0.9153971672058105,0.02952190302312374,0.02631578966975212,0.2392046438538257
"\epsilon_{kl}=u_{i,k}+\phi_{kl}","\epsilon_{kl}=u_{l,k}+\phi_{kl}",0.047619047619047616,0.9737064838409424,0.9748954772949219,0.8186764717102051,0.0960631876136284,0.9748954772949219,0.002258299384266138,0.0,0.35153291587251745
\psi(z)=\psi(at_{0}+x),\psi(z)=\psi(at_{0}+x),0.0,0.9423396587371826,0.952569305896759,0.5038154125213623,0.11863600294516471,0.952569305896759,0.014821268618106842,0.0,0.33357332118063776
"L=1893000 \cm\doteq0,0019H.",L=1893000cm\doteq0.0019H.,0.1,0.9560762643814087,0.9599612951278687,0.6657662987709045,0.17095377286587815,0.9599612951278687,0.006590804550796747,0.0,0.3156030089047962
"C_{P}=\Sigma(P \sin\alpha),","C_{p}=\Sigma(P \sin\alpha),",0.0625,0.9160467982292175,0.9323693513870239,0.4788859784603119,0.23606819693654618,0.9323693513870239,0.023635001853108406,0.0555555559694767,0.2674093505862958
"(i=1,2)","(i=1,2)",0.0,0.9984179139137268,0.9984238743782043,0.988757312297821,0.010427256666919979,0.9984238743782043,1.3444452633848414e-05,0.0,0.39519864708451374
C_1=C_{R+S}.,C_{1}=C\frac{S}{R+S}.,0.35294117647058826,0.9062219262123108,0.9264477491378784,0.45571601390838623,0.14191934654154464,0.9264477491378784,0.028989315032958984,0.0714285746216774,0.299525646114198
[|\dot{U}|^{p}_{I_{I}}^{p}_{I_{I}}(\Omega_{I})_{p}^{2}\times^{3}+|u\prime|_{1^{2}}^{p}|_{I_{I}_{2}p\prime(3-p)}(\Gamma)_{p}^{3}]^{1/p},[|\dot{v}|_{L_{p}(\Omega)^{3\times3}_{p}}^{p}+|v|_{L_{2p/(3-p)}(\Gamma)^{3}}^{p}]^{\frac{1}{p}},0.7808219178082192,0.839949905872345,0.8682339191436768,0.22208377718925476,0.5655631366054769,0.8682339191436768,0.03513437137007713,0.06481481343507767,0.10810535032826442
Y_n(t)=L_n([Gt]),Y_{n}(t)=L_{n}([Gt]),0.2,0.9586901664733887,0.9690577387809753,0.49131476879119873,0.059510655980375304,0.9690577387809753,0.014256559312343597,0.0555555559694767,0.3527077219263447
\rho(N)=Q(N-1).e^{4\cdotQ(N-1)},Q(N)=Q(N-1).e^{A.Q(N-1)},0.125,0.912041187286377,0.9327079057693481,0.356486052274704,0.17179417234365896,0.9327079057693481,0.025743160396814346,0.07692307978868484,0.28898087741253875
2 \SO_{2}+4H_{2}O+4J=2\l_{2}SO_{4}+S+4\lI;,2SO_{2}+4H_{2}O+4J=2H_{2}SO_{4}+S+4HJ;,0.10526315789473684,0.9104992747306824,0.9240129590034485,0.4642522633075714,0.26796809145800654,0.9240129590034485,0.02002636343240738,0.024390242993831635,0.25753989841941044
V=X_{0}+X_{1}\phi+X_{2}\phi^{2}+X_{3}\phi^{3}+\dots,V=X_{0}+X_{1}\rho+X_{2}\rho^{2}+X_{3}\rho^{3}+\dots,0.07894736842105263,0.9593365788459778,0.9647903442382812,0.618398129940033,0.09435123498174107,0.9647903442382812,0.00873873196542263,0.0,0.3481756437026161
ax^{2}+cy^{2}+f=0,ax^{2}+cy^{2}+f=0,0.0,0.9771084189414978,0.9799832105636597,0.6977367997169495,0.05312098105897396,0.9799832105636597,0.004868674091994762,0.0,0.3707448918018743
\alpha_{2}=\frac{y_{1}}{b},\alpha_{2}=\frac{y_{1}}{b},0.0,0.9552902579307556,0.9600435495376587,0.672003448009491,0.12397407821222978,0.9600435495376587,0.008200353011488914,0.0,0.3344277885301716
"\frac{\xi}{2l}(1+\eta(\xi,\gamma))+\frac{y}{16l^2y^2}(x_0+\xi)^2=0","\frac{\xi}{2l}(1+\eta(\xi,\nu))+\frac{g}{16l^{2}\nu^{2}}(x_{0}+\xi)^{2}=0.",0.22641509433962265,0.9220632314682007,0.9335310459136963,0.45805084705352783,0.1976014698318474,0.9335310459136963,0.017000583931803703,0.021739130839705467,0.2900240042647985
"\iota_{g}\phi-k\frac{\partial}{\partial,\frac{\partial}{\pi}}(1+\nu)[\frac{1}{U_{n}}\int_{m}^{n_{m}}(a+bx)-\frac{z}{\epsilonU_{n}^{d}}\int_{r_{m}}^{\frac{v-n}{(a+b)}}dx]",\tan\delta=k\frac{C}{C_{v}}\frac{2}{\pi}(1+\kappa)[\frac{1}{U_{m}}\int_{x_{min}}^{x_{max}}(a+bx)dx-\frac{\kappad}{\epsilonU_{m}^{2}}\int_{x_{min}}^{x_{max}}\frac{(a+bx)^{2}}{x},0.3888888888888889,0.7803758978843689,0.8311004042625427,0.12151891738176346,0.792645041781189,0.0,0.0549469031393528,0.1603773534297943,-0.0
uvx=x\impliesvux=x;,uvx=x\impliesvux=x;,0.0,0.9535979628562927,0.9595156311988831,0.6289653182029724,0.12836179802256234,0.9595156311988831,0.009668896906077862,0.0,0.3324615332705283
\rho\prime=\alpha,\rho\prime=a,0.25,0.7604017853736877,0.8090637922286987,0.3750040531158447,0.6317496300966013,0.8090637922286987,0.07397095859050751,0.1666666716337204,0.03759233052609488
L_{1}=4(\sqrt{x^{2}+\phi^{2}-\theta}-x)+2v(\operatorname{log}2-1),L_{1}=4(\sqrt{x^{2}+\rho^{2}}-\rho-x)+2\rho(\log2-1),0.23684210526315788,0.9206773638725281,0.9415518045425415,0.2956656217575073,0.17970605059871106,0.9415518045425415,0.025074996054172516,0.04651162773370743,0.2954359760307907
T(6)=\frac{\pi}{2}\frac{b\primeRS}{3}\frac{bRS}{3}=\frac{a}{b)}=\frac{\pi}{2}\frac{(1+\frac{b}{\sqrt{2}}+\frac{b-1}{\sqrt{3}}+\dots)(1+\frac{b}{2}-\frac{b}{2\sqrt{2}}-\frac{b}{2\sqrt{3}}+3\sqrt{3}+\dots),T(b)=\frac{\pi}{2}\frac{b^{2}RS}{\ln^{2}(1-b)}=\frac{\pi}{2}\frac{(1+\frac{b}{\sqrt{2}}+\frac{b^{2}}{\sqrt{3}}+\dots)(1+\frac{b}{2\sqrt{2}}+\frac{b^{2}}{3\sqrt{3}}+\dots)}{(1+\frac{1}{2}b+\frac{1,0.3968253968253968,0.8272905349731445,0.8687677383422852,0.1582275927066803,0.6106860586839533,0.0,0.04435301944613457,0.08064515888690948,0.0
\tau\epsilonU\implies|\phi(\tau)-\phi(t)|\ge\frac{c}{2}|\tau-t|,\tau\inU\implies|\phi(\tau)-\phi(t)|\ge\frac{c}{2}|\tau-t|,0.03571428571428571,0.9623897075653076,0.9687923789024353,0.5575699806213379,0.10124072218829566,0.9687923789024353,0.009667782112956047,0.0,0.3470206626856559
\xi=v,\xi=v,0.0,0.9074158668518066,0.9152927398681641,0.7061580419540405,0.2642025457184521,0.9152927398681641,0.01636170595884323,0.0,0.2604360776598848
